"","dn0_lo10","dn0_med","dn0_up90","rn0_lo10","rn0_med","rn0_up90","gamman_lo10","gamman_med","gamman_up90","bioassay_mortality"
"1",0.407469421889276,0.446529016248465,0.480055210983783,0.488802645493504,0.505940661916669,0.525727700886688,2.64245410284578,2.69998849538247,3.04034171736298,1
"2",0.407067678774428,0.44607544523477,0.479709644048518,0.48897468736472,0.506174266188644,0.525926032016797,2.6380961510273,2.69501530436144,3.03601981028127,0.99
"3",0.406602791643782,0.445731868261382,0.479358367418484,0.489149772895469,0.506351195321052,0.526155364865014,2.63353090053564,2.69025495733233,3.02860947267625,0.98
"4",0.406116446347431,0.445427744951996,0.479035599961072,0.489310821873908,0.506507788634948,0.526395088473602,2.6288782032576,2.68608295732658,3.02134596268646,0.97
"5",0.405626295264625,0.445118221963123,0.478632642195148,0.489512112891798,0.506667143349503,0.526636482947461,2.62358267883519,2.68052903207178,3.0150248045727,0.96
"6",0.405263988245788,0.444842258042823,0.478267919902443,0.489694518085822,0.506809204594943,0.526814781034941,2.61745562294441,2.67545124544622,3.00919506966205,0.95
"7",0.404898719329405,0.444501266364546,0.477893214772703,0.489882120429879,0.506984718334215,0.526994422100721,2.61172173066763,2.66990720935367,3.00331022452369,0.94
"8",0.404454877283188,0.444205244111212,0.477511131973452,0.490073624722895,0.507137065600148,0.527212552011351,2.60641542148092,2.66441982635737,2.99737201322886,0.93
"9",0.404005505747473,0.443955394586516,0.477236335857851,0.490211478291496,0.507265634398539,0.527433224119194,2.59995122014271,2.65846304795084,2.99047672499039,0.92
"10",0.403553901022349,0.443621858247911,0.477070400558608,0.490294769154608,0.507437244481265,0.527654814906213,2.59357986900788,2.65414171859429,2.98108644295988,0.91
"11",0.403098394324677,0.443143737075467,0.476689695944371,0.490486012642446,0.507683199101604,0.527878137889131,2.58751421957227,2.64995083201662,2.97330795995239,0.9
"12",0.402621202567505,0.442762825918667,0.4761229008762,0.490771091676173,0.507879105899131,0.528111894492062,2.58135858981223,2.6440934931577,2.96821942620075,0.89
"13",0.402015437138425,0.44225682779703,0.475730954174775,0.49096846512594,0.508139287682145,0.528408339945599,2.57482689919051,2.63869097522232,2.96308060899981,0.88
"14",0.401339581968421,0.441827062087612,0.475417728674446,0.491126332619349,0.508360216723124,0.528738689946066,2.56790349632929,2.63425311614578,2.95789045243977,0.87
"15",0.400806743098433,0.441389296615104,0.475056305115072,0.491308640875632,0.50858520519028,0.528998826016502,2.5609978027474,2.62907176694302,2.95264786618392,0.86
"16",0.400248853030915,0.44101729835626,0.474713789466565,0.491481552601022,0.508776348629414,0.529270904723091,2.55355834306125,2.62438351289253,2.94724232798138,0.85
"17",0.399655149057178,0.44062936401757,0.474356577486719,0.491662024496601,0.508975636281731,0.529560185522857,2.54612632547968,2.6193841984616,2.94125359721527,0.84
"18",0.399058589236329,0.440200144405517,0.473993074421853,0.49184582058602,0.509196078624372,0.529850524111961,2.53846356171794,2.61346859519143,2.93691761951823,0.83
"19",0.398453569614463,0.439698061286979,0.47362104956261,0.492034073541878,0.509453868801597,0.530144630096741,2.53111105423854,2.60772728423529,2.93161525741918,0.82
"20",0.397988684971148,0.43922690156466,0.473246471321148,0.492223765995993,0.509695705999152,0.530370372960749,2.52315921878059,2.60256787936761,2.92625635352954,0.81
"21",0.397149588908627,0.438790141859154,0.472843743501438,0.492427873754012,0.509919819494445,0.530777310048989,2.51597708022626,2.59890982347822,2.91990411103276,0.8
"22",0.396557540501997,0.438374895939361,0.472415576249607,0.492645050834998,0.510132832835646,0.531064030708002,2.50875643426088,2.59312862219518,2.91324481650504,0.79
"23",0.3960741063934,0.437894694125683,0.472049924954297,0.492830657248583,0.51037909021813,0.531297896238637,2.50099047559105,2.58802185283248,2.90783060865813,0.78
"24",0.395583680649258,0.437485880380614,0.471775339128739,0.492970120464368,0.510588671952079,0.53153490792801,2.49362046685348,2.5829678728109,2.90236021830819,0.77
"25",0.394749604278377,0.436884172862135,0.47130359002445,0.49320988590994,0.510897027989074,0.531937476532612,2.4861432747982,2.57779512048848,2.89683233839473,0.76
"26",0.393810174323923,0.436372868714897,0.470904591814255,0.493412830759407,0.511158945812686,0.532390071300346,2.47849731922767,2.57190350785086,2.89124561389185,0.75
"27",0.39299132255018,0.436000307029603,0.470497913867409,0.493619822939154,0.511349726973689,0.532783852115283,2.47052174574229,2.56583560456799,2.88559863938411,0.74
"28",0.392263488505644,0.435487767856574,0.470083313795802,0.493830989141024,0.511612096024663,0.533133298489986,2.46248619473943,2.56005924803439,2.87925886591257,0.73
"29",0.391724013761577,0.43477151975124,0.46965911524073,0.494047179744385,0.511978561158912,0.533391963319877,2.45421639735879,2.55469314927084,2.87411805108767,0.72
"30",0.391043416580246,0.434083624652834,0.46927412282111,0.494243499627328,0.512330313623563,0.533717870911892,2.44611723613615,2.54963284221298,2.8682813504284,0.71
"31",0.390181296513272,0.43349484555416,0.468870453856301,0.494449452746415,0.512631218308458,0.534130016456626,2.43811740430169,2.54417471296927,2.86185223620673,0.7
"32",0.389312319982623,0.432892409618658,0.468450006074281,0.494664105826158,0.512938940681585,0.534544660763867,2.43029083939418,2.53810741742952,2.85640695999042,0.69
"33",0.388491426679364,0.432132876195111,0.468144856017379,0.494819973895962,0.513326663562087,0.534935636277602,2.42144747694472,2.53212883472263,2.85026309150525,0.68
"34",0.387791148162703,0.43167348384811,0.467664675616104,0.49506536896692,0.513561047025116,0.535268602303637,2.41215532642843,2.52507885812103,2.843936181699,0.67
"35",0.386955442553741,0.431167925393712,0.466871652497846,0.495470966980791,0.513818861345236,0.535665280341074,2.40346226654738,2.51883066878555,2.83766369434052,0.66
"36",0.386363493124505,0.430520457308807,0.466216329251797,0.495806423074835,0.514148859243797,0.535945802457505,2.39472527291148,2.51285268204092,2.83192501786407,0.65
"37",0.385620426882104,0.429742947541751,0.465728568392658,0.496056262875019,0.514544856042274,0.53629740669009,2.38575677013066,2.5073025316074,2.8257523098386,0.64
"38",0.384858010877009,0.429213154146771,0.465277831752107,0.496287251938973,0.514814508132545,0.536657542719111,2.37660437006231,2.50061247305742,2.81950135179366,0.63
"39",0.383964542479494,0.428513978674329,0.464869682202771,0.496496506609395,0.515170147646641,0.53707877097556,2.36728485232763,2.49345426879069,2.81316991221299,0.62
"40",0.383223525908812,0.427869152063314,0.464405569774405,0.496734552234362,0.515497907080975,0.53742743771666,2.35811628465472,2.48545486549162,2.80660115745616,0.61
"41",0.38252195641801,0.427256781542575,0.46385434659244,0.497017408358457,0.515808959422973,0.537757004411672,2.34915593697938,2.47897500856938,2.79999692643689,0.6
"42",0.381807406044354,0.426345080462581,0.463273456220118,0.497315633358514,0.5162716664963,0.538092102724017,2.33920751810984,2.47264607445095,2.79268443959525,0.59
"43",0.380683083236614,0.425463175432965,0.46264246132243,0.497639738864646,0.516718797212304,0.53861821608835,2.32945643916391,2.46462372036619,2.78599044822128,0.58
"44",0.379523931636023,0.424837753394045,0.461721866936762,0.498112866837067,0.517035613699444,0.539159100640672,2.32018901374478,2.45753206042508,2.77951915433705,0.57
"45",0.378324937227223,0.424058766643559,0.4610785279591,0.498443677409245,0.51742988116399,0.539716955937404,2.30910257620624,2.45038099990497,2.77309347168432,0.56
"46",0.377457569740485,0.423172799300209,0.460221320953459,0.498884661727042,0.517877866191428,0.540119465949027,2.2993810887852,2.44255055497453,2.7670626130046,0.55
"47",0.37662257269361,0.422456508303636,0.459470304694841,0.499271185171199,0.518239694461348,0.540506128726413,2.28823937348441,2.43458744349189,2.76120368081117,0.54
"48",0.375237556869165,0.421593084876598,0.458864802607459,0.499582919280571,0.518675409300315,0.541145672066999,2.27693472455732,2.42586434127417,2.75525245967423,0.53
"49",0.373852287812239,0.420637556131729,0.458262454463812,0.499893111391452,0.519157042933302,0.541783035879645,2.26668826786877,2.41826352904794,2.74920573701071,0.52
"50",0.373092204516454,0.419976076023213,0.45730212233741,0.500387802004016,0.519490107999089,0.542131766095612,2.25635746995117,2.41083828416568,2.74306012425992,0.51
"51",0.371836814697971,0.418992606898285,0.456498779171138,0.500801740535313,0.519984755562238,0.54270620339071,2.24533531621276,2.40356166821149,2.73575509032833,0.5
"52",0.370681855709641,0.417954062214815,0.455920947611966,0.501099533975371,0.520506382538881,0.543232973051183,2.23395760100922,2.39398513373978,2.7289250354053,0.49
"53",0.369488304064978,0.416860679193256,0.45517571513218,0.501483655730159,0.521054743788914,0.543775597584813,2.22199472021836,2.38521230758868,2.72454781463523,0.48
"54",0.367896184207542,0.415764690539386,0.454635749770187,0.501762005566605,0.521603552493335,0.544496651514421,2.20976222685324,2.37667244549282,2.71593878327029,0.47
"55",0.366972357669544,0.4145320479061,0.45388561609854,0.502148729183832,0.522219738197973,0.544913557918139,2.19760798459838,2.36830276507955,2.70492630193642,0.46
"56",0.365582038910962,0.413368477068907,0.453339231841093,0.502430428504709,0.522800362361556,0.545538934868146,2.18564426514721,2.35974970468828,2.69423944212578,0.45
"57",0.36408664009596,0.412610036033511,0.45278044960515,0.502718528126717,0.523178251988328,0.546208762126863,2.17376718063445,2.35116069407236,2.68738056489272,0.44
"58",0.362818678772997,0.411544907916755,0.451546310630071,0.503354833650641,0.523708222124952,0.546774449577309,2.16031845324525,2.34188142978988,2.67975860084523,0.43
"59",0.361498669237626,0.410203742131341,0.450333005794995,0.503980354519744,0.524374290059164,0.547361079258736,2.14653750301113,2.33202505197111,2.67213870897603,0.42
"60",0.360300934778283,0.409075469490365,0.449460126239031,0.504430314182334,0.524933494889929,0.547891349092034,2.13330976751288,2.32180697154303,2.6659938976128,0.41
"61",0.359191249031027,0.407866413470782,0.448539190811489,0.504904971139784,0.525531581904881,0.548380895758576,2.12083578690661,2.31156575255901,2.65673220842826,0.4
"62",0.357498656770934,0.406716558279734,0.447367927767653,0.505508504235117,0.526099259839761,0.549124405363577,2.10700227557168,2.3010414884428,2.64625842426147,0.39
"63",0.356415401507486,0.405705815074581,0.446250188531524,0.506084271790545,0.526597334166796,0.549598173636844,2.09274004049264,2.29208341052271,2.63505346442885,0.38
"64",0.355383268328724,0.404394788301247,0.445149502009242,0.506651040481721,0.527242073633388,0.550048062530076,2.07781831022397,2.28186057719481,2.62605937476935,0.37
"65",0.354189026473406,0.403191533058661,0.444292182706809,0.507092324682761,0.527832486823941,0.550566749783609,2.06316040368727,2.27215594767909,2.6197448622445,0.36
"66",0.352890219411276,0.402089850478672,0.443394143634702,0.507554391505232,0.528371939091984,0.551128554454829,2.04922516596792,2.2592607191015,2.61701295721474,0.35
"67",0.351662681340338,0.400597210831963,0.442400159350902,0.508065594516175,0.529101076927155,0.551657331980341,2.03504671084145,2.24771575630067,2.61484406813561,0.34
"68",0.35048904550027,0.399060223679872,0.441190461899327,0.508687376138846,0.529849739355974,0.552160865557378,2.02003494358457,2.23561354076306,2.61244627583446,0.33
"69",0.348421430412166,0.397567559620655,0.440280064247572,0.509155037088953,0.530574691199091,0.553043065750644,2.00484471502392,2.22359390302264,2.60421977948172,0.32
"70",0.346344491189001,0.396119833231826,0.439132739548037,0.509744028991564,0.531275788141359,0.553922892853528,1.98903639986275,2.21209010225405,2.59526081963496,0.31
"71",0.344192818141122,0.394652677729987,0.437481807426246,0.510590758713123,0.531984212544077,0.554827593688885,1.97158845224992,2.20036061251726,2.58596059782411,0.3
"72",0.341955463608184,0.392665636273774,0.436000408656251,0.511349674704606,0.532940286658714,0.555760863774546,1.95596101180146,2.18846748096288,2.5761712658506,0.29
"73",0.339636179852959,0.390937326628473,0.434373403559637,0.512182161349705,0.533768629764592,0.556720164605005,1.93873726386175,2.17438248293201,2.56620490518397,0.28
"74",0.336911690203915,0.389322912294153,0.432555599785019,0.513110909010489,0.534539611351768,0.557836298735731,1.92236273386795,2.16037904358553,2.55322748089485,0.27
"75",0.333865685781159,0.387107625828753,0.431245462193998,0.513779327048214,0.535593101368954,0.559070117177818,1.90541809977147,2.14685474515831,2.54351673256435,0.26
"76",0.330696757779574,0.385291957089637,0.429903355469409,0.514463183900916,0.536452640972558,0.560337703813177,1.88723469689463,2.13260179156442,2.53464628681244,0.25
"77",0.328080373134414,0.383331763177721,0.42817392700616,0.515343021324212,0.537376561069925,0.561371702473074,1.86809896363252,2.11704206552858,2.52158308550533,0.24
"78",0.325449763747144,0.381257909684902,0.427105246894727,0.515885898618084,0.538349420152385,0.562399573910758,1.84834050620156,2.10323509085497,2.50690666140062,0.23
"79",0.322733914792137,0.378753649812074,0.425692609532853,0.516602516597661,0.539517677149681,0.56344840762437,1.82801521234513,2.08780345223554,2.49631282638832,0.22
"80",0.319770135174692,0.376053632854165,0.424242973168913,0.517336690788647,0.540769120181718,0.564578177897087,1.80708204291546,2.07163005911829,2.48105823480099,0.21
"81",0.317197191097939,0.373489454434357,0.422144240722069,0.518397331825966,0.541949593225655,0.565546200495925,1.78623360786519,2.05507194322975,2.47180996177762,0.2
"82",0.313433305781578,0.370575989107413,0.420211854920538,0.519371423236076,0.543281175470031,0.566940834835887,1.76185357386271,2.03803937216974,2.46028378639757,0.19
"83",0.309557575989258,0.367602701751721,0.417848514763048,0.52055935406815,0.544629198100486,0.568349325215272,1.74011796424207,2.01851135544817,2.44632826069515,0.18
"84",0.305456040446416,0.364556703169781,0.415646715020822,0.521662575853432,0.545998535490581,0.569808771180248,1.71623573483698,1.99988032747363,2.43159071196701,0.17
"85",0.300455831666477,0.361326004133238,0.413018391979814,0.52297481304608,0.547437642072154,0.571543543603964,1.69201490050845,1.98003284675361,2.41640994720984,0.16
"86",0.295201752131797,0.35746754969185,0.411185612470031,0.523886759198457,0.549138036752151,0.573312224940878,1.66721382647383,1.95653015057967,2.40288131059513,0.15
"87",0.289389605213665,0.353868642584549,0.409040714081389,0.52495070443093,0.550705556638921,0.575201951608879,1.64204250928065,1.93432527411006,2.38957887533842,0.14
"88",0.284158820599838,0.350481474274388,0.40660667615631,0.526153437907058,0.552164107221971,0.576840731904214,1.61645862868868,1.91046547199902,2.37294051224371,0.13
"89",0.27853456462476,0.346100496877907,0.403608656824543,0.527627928397129,0.554025844126229,0.578535136018531,1.58894947250451,1.88517485426785,2.35773407124206,0.12
"90",0.273086333272955,0.34116185572361,0.400618791458824,0.529090551711316,0.556090060568381,0.580107460623429,1.55866328875395,1.85870339091643,2.3375954529201,0.11
"91",0.267148051296935,0.335593128950986,0.397378946306284,0.530666146213787,0.558372236499868,0.581741236064293,1.52655039391478,1.83071433462259,2.31316602994203,0.1
"92",0.260762720723291,0.328919469291545,0.393709437729731,0.532438551097163,0.561041302937312,0.583401537026585,1.49200307500123,1.80162088720083,2.28524832008746,0.09
"93",0.252326823177072,0.32258536166293,0.3900056551758,0.534213873591136,0.563505420566905,0.58543614866087,1.45526447140979,1.76965481395108,2.25956532590587,0.08
"94",0.243289565379532,0.314740154370478,0.384819747700552,0.536675596559086,0.566459592723936,0.58740517951023,1.41630921200451,1.73505372312381,2.22274825866389,0.07
"95",0.232193910338071,0.30535064358978,0.378673866238277,0.539554769332668,0.569845847551562,0.589508527394643,1.37374776597668,1.69653519767159,2.19288216388943,0.0599999999999999
"96",0.220269396733413,0.294931199413684,0.373266151482622,0.542052018805678,0.573401765033784,0.591219265739841,1.32652181499952,1.64992915865311,2.16011571350524,0.0499999999999999
"97",0.205923551051661,0.283628375730355,0.367519280799408,0.544666871671723,0.577003590932317,0.592400609422887,1.2702983457665,1.59773194222593,2.12260632720413,0.04
"98",0.188843792410562,0.267830327735475,0.359806270909822,0.548109785183638,0.58149394338581,0.593418314093056,1.21104011512028,1.53294327396746,2.07600557633264,0.03
"99",0.165939936941451,0.246391876302309,0.348788027817375,0.552887101261618,0.586277275329717,0.593755915561632,1.13155074017938,1.44964565062385,2.0126276642202,0.02
"100",0.131501897924587,0.211636965220373,0.324138848931634,0.561940807326166,0.589312863589678,0.593845634580576,1.02462333661747,1.33167014262268,1.89713743534991,0.01
"101",0,0,0,0.492981693570405,0.492981693570405,0.492981693570405,0.661242432136594,0.745823435150697,0.978615890453754,0
